invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Total_amount,hour,Day,Month,Time_of_Day,Profit_USD,Profit
5942,WALM074,Weslaco,Fashion accessories,77.0,3.0,2023-12-25,2025-07-22 19:22:00,Cash,3.0,0.33,231.0,19,Monday,December,Evening,0.7623,0.7623
5943,WALM035,San Angelo,Home and lifestyle,28.0,3.0,2020-12-11,2025-07-22 15:14:00,Credit card,7.0,0.48,84.0,15,Friday,December,Afternoon,0.40319999999999995,0.40319999999999995
5944,WALM074,Weslaco,Fashion accessories,54.0,3.0,2022-07-12,2025-07-22 18:59:00,Cash,7.0,0.33,162.0,18,Tuesday,July,Evening,0.5346,0.5346
5945,WALM029,Round Rock,Home and lifestyle,65.0,1.0,2021-12-27,2025-07-22 18:49:00,Credit card,6.0,0.48,65.0,18,Monday,December,Evening,0.312,0.312
5946,WALM035,San Angelo,Fashion accessories,22.0,2.0,2020-12-13,2025-07-22 15:05:00,Credit card,3.0,0.48,44.0,15,Sunday,December,Afternoon,0.21119999999999997,0.21119999999999997
5947,WALM056,Rowlett,Home and lifestyle,21.0,1.0,2023-11-14,2025-07-22 15:38:00,Credit card,4.0,0.33,21.0,15,Tuesday,November,Afternoon,0.0693,0.0693
5948,WALM030,Richardson,Fashion accessories,40.0,3.0,2023-11-29,2025-07-22 17:59:00,Credit card,5.0,0.48,120.0,17,Wednesday,November,Evening,0.576,0.576
5949,WALM075,San Marcos,Home and lifestyle,82.0,1.0,2023-09-12,2025-07-22 15:32:00,Credit card,3.0,0.33,82.0,15,Tuesday,September,Afternoon,0.2706,0.2706
5950,WALM084,Schertz,Fashion accessories,82.0,2.0,2021-12-30,2025-07-22 17:33:00,Credit card,7.0,0.33,164.0,17,Thursday,December,Evening,0.5412,0.5412
5951,WALM009,Plano,Home and lifestyle,32.0,3.0,2023-12-29,2025-07-22 19:54:00,Credit card,5.0,0.48,96.0,19,Friday,December,Evening,0.4608,0.4608
5952,WALM030,Richardson,Fashion accessories,22.0,1.0,2023-11-11,2025-07-22 15:05:00,Credit card,5.0,0.48,22.0,15,Saturday,November,Afternoon,0.10559999999999999,0.10559999999999999
5953,WALM003,San Antonio,Home and lifestyle,69.0,1.0,2023-09-12,2025-07-22 18:07:00,Credit card,5.0,0.36,69.0,18,Tuesday,September,Evening,0.24839999999999998,0.24839999999999998
5954,WALM073,Seguin,Fashion accessories,80.0,1.0,2021-04-11,2025-07-22 15:49:00,Credit card,6.0,0.33,80.0,15,Sunday,April,Afternoon,0.264,0.264
5955,WALM087,Waxahachie,Home and lifestyle,42.0,2.0,2022-05-11,2025-07-22 20:40:00,Credit card,7.0,0.33,84.0,20,Wednesday,May,Evening,0.2772,0.2772
5956,WALM055,Waxahachie,Fashion accessories,49.0,1.0,2020-11-21,2025-07-22 15:07:00,Credit card,3.0,0.33,49.0,15,Saturday,November,Afternoon,0.1617,0.1617
5957,WALM084,Schertz,Home and lifestyle,39.0,1.0,2023-12-29,2025-07-22 20:03:00,Credit card,6.0,0.33,39.0,20,Friday,December,Evening,0.1287,0.1287
5958,WALM054,Sherman,Fashion accessories,71.0,2.0,2021-11-23,2025-07-22 15:36:00,Credit card,4.0,0.21,142.0,15,Tuesday,November,Afternoon,0.29819999999999997,0.29819999999999997
5959,WALM058,Port Arthur,Home and lifestyle,17.0,3.0,2022-01-11,2025-07-22 16:16:00,Credit card,7.0,0.33,51.0,16,Tuesday,January,Afternoon,0.1683,0.1683
5960,WALM084,Schertz,Fashion accessories,44.0,2.0,2023-07-11,2025-07-22 17:03:00,Credit card,5.0,0.33,88.0,17,Tuesday,July,Evening,0.2904,0.2904
5961,WALM009,Plano,Home and lifestyle,70.0,1.0,2023-09-12,2025-07-22 19:15:00,Credit card,5.0,0.48,70.0,19,Tuesday,September,Evening,0.33599999999999997,0.33599999999999997
5962,WALM003,San Antonio,Fashion accessories,75.0,1.0,2020-11-20,2025-07-22 19:35:00,Credit card,7.0,0.48,75.0,19,Friday,November,Evening,0.36,0.36
5963,WALM009,Plano,Home and lifestyle,20.0,1.0,2022-11-12,2025-07-22 17:27:00,Credit card,6.0,0.48,20.0,17,Saturday,November,Evening,0.09599999999999999,0.09599999999999999
5964,WALM058,Port Arthur,Fashion accessories,15.0,1.0,2023-11-15,2025-07-22 20:14:00,Credit card,5.0,0.33,15.0,20,Wednesday,November,Evening,0.0495,0.0495
5965,WALM055,Waxahachie,Home and lifestyle,25.0,3.0,2023-11-25,2025-07-22 19:10:00,Credit card,3.0,0.33,75.0,19,Saturday,November,Evening,0.2475,0.2475
5966,WALM029,Round Rock,Fashion accessories,85.0,1.0,2022-11-22,2025-07-22 16:03:00,Credit card,3.0,0.48,85.0,16,Tuesday,November,Afternoon,0.408,0.408
5967,WALM087,Waxahachie,Home and lifestyle,82.0,1.0,2020-11-29,2025-07-22 15:47:00,Credit card,6.0,0.33,82.0,15,Sunday,November,Afternoon,0.2706,0.2706
5968,WALM099,Weatherford,Fashion accessories,23.0,2.0,2021-12-12,2025-07-22 20:15:00,Credit card,5.0,0.18,46.0,20,Sunday,December,Evening,0.0828,0.0828
5969,WALM038,Sugar Land,Home and lifestyle,80.0,3.0,2023-11-13,2025-07-22 20:11:00,Credit card,4.0,0.48,240.0,20,Monday,November,Evening,1.152,1.152
5970,WALM025,Waco,Fashion accessories,72.0,2.0,2023-12-11,2025-07-22 18:57:00,Credit card,7.0,0.48,144.0,18,Monday,December,Evening,0.6911999999999999,0.6911999999999999
5971,WALM084,Schertz,Home and lifestyle,48.0,1.0,2022-11-22,2025-07-22 19:53:00,Credit card,7.0,0.33,48.0,19,Tuesday,November,Evening,0.15839999999999999,0.15839999999999999
5972,WALM087,Waxahachie,Fashion accessories,22.0,1.0,2023-12-25,2025-07-22 17:45:00,Credit card,3.0,0.33,22.0,17,Monday,December,Evening,0.0726,0.0726
5973,WALM050,Victoria,Home and lifestyle,21.0,2.0,2022-12-26,2025-07-22 17:35:00,Credit card,3.0,0.48,42.0,17,Monday,December,Evening,0.20159999999999997,0.20159999999999997
5974,WALM056,Rowlett,Fashion accessories,22.0,2.0,2022-11-23,2025-07-22 20:10:00,Credit card,7.0,0.33,44.0,20,Wednesday,November,Evening,0.1452,0.1452
5975,WALM074,Weslaco,Home and lifestyle,26.0,1.0,2022-12-16,2025-07-22 19:34:00,Cash,4.0,0.33,26.0,19,Friday,December,Evening,0.0858,0.0858
5976,WALM009,Plano,Fashion accessories,54.0,2.0,2021-08-12,2025-07-22 18:22:00,Credit card,3.0,0.48,108.0,18,Thursday,August,Evening,0.5184,0.5184
5977,WALM035,San Angelo,Home and lifestyle,16.0,3.0,2021-01-12,2025-07-22 15:45:00,Credit card,4.0,0.48,48.0,15,Tuesday,January,Afternoon,0.2304,0.2304
5978,WALM058,Port Arthur,Fashion accessories,83.0,2.0,2023-11-21,2025-07-22 15:01:00,Credit card,6.0,0.33,166.0,15,Tuesday,November,Afternoon,0.5478,0.5478
5979,WALM056,Rowlett,Home and lifestyle,40.0,3.0,2023-11-12,2025-07-22 17:14:00,Credit card,6.0,0.33,120.0,17,Sunday,November,Evening,0.396,0.396
5980,WALM003,San Antonio,Fashion accessories,41.0,3.0,2022-11-13,2025-07-22 15:32:00,Credit card,4.0,0.48,123.0,15,Sunday,November,Afternoon,0.5903999999999999,0.5903999999999999
5981,WALM089,Southlake,Home and lifestyle,28.0,1.0,2021-12-14,2025-07-22 19:30:00,Credit card,6.0,0.33,28.0,19,Tuesday,December,Evening,0.0924,0.0924
5982,WALM050,Victoria,Fashion accessories,72.0,3.0,2022-11-17,2025-07-22 20:27:00,Ewallet,7.0,0.48,216.0,20,Thursday,November,Evening,1.0368,1.0368
5983,WALM058,Port Arthur,Home and lifestyle,49.0,2.0,2023-11-16,2025-07-22 20:44:00,Credit card,7.0,0.33,98.0,20,Thursday,November,Evening,0.3234,0.3234
5984,WALM082,Weslaco,Fashion accessories,60.0,3.0,2023-09-12,2025-07-22 18:11:00,Cash,7.0,0.33,180.0,18,Tuesday,September,Evening,0.594,0.594
5985,WALM099,Weatherford,Home and lifestyle,35.0,2.0,2021-11-22,2025-07-22 18:39:00,Credit card,5.0,0.18,70.0,18,Monday,November,Evening,0.126,0.126
5986,WALM075,San Marcos,Fashion accessories,50.0,2.0,2023-12-31,2025-07-22 17:51:00,Credit card,4.0,0.33,100.0,17,Sunday,December,Evening,0.33,0.33
5987,WALM055,Waxahachie,Home and lifestyle,32.0,1.0,2020-11-11,2025-07-22 17:25:00,Credit card,6.0,0.33,32.0,17,Wednesday,November,Evening,0.1056,0.1056
5988,WALM009,Plano,Fashion accessories,26.0,1.0,2021-11-26,2025-07-22 18:58:00,Credit card,3.0,0.48,26.0,18,Friday,November,Evening,0.1248,0.1248
5989,WALM030,Richardson,Home and lifestyle,50.0,1.0,2020-12-22,2025-07-22 18:09:00,Credit card,5.0,0.48,50.0,18,Tuesday,December,Evening,0.24,0.24
5990,WALM069,Rockwall,Fashion accessories,31.0,2.0,2021-12-25,2025-07-22 19:29:00,Credit card,4.0,0.33,62.0,19,Saturday,December,Evening,0.2046,0.2046
5991,WALM029,Round Rock,Home and lifestyle,81.0,2.0,2020-12-31,2025-07-22 19:52:00,Credit card,7.0,0.48,162.0,19,Thursday,December,Evening,0.7776,0.7776
5992,WALM069,Rockwall,Fashion accessories,72.0,1.0,2020-03-12,2025-07-22 18:31:00,Credit card,4.0,0.33,72.0,18,Thursday,March,Evening,0.2376,0.2376
5993,WALM082,Weslaco,Home and lifestyle,19.0,3.0,2022-12-21,2025-07-22 18:08:00,Cash,4.0,0.33,57.0,18,Wednesday,December,Evening,0.1881,0.1881
5994,WALM069,Rockwall,Fashion accessories,15.0,3.0,2021-11-22,2025-07-22 20:24:00,Credit card,5.0,0.33,45.0,20,Monday,November,Evening,0.1485,0.1485
5995,WALM073,Seguin,Home and lifestyle,27.0,3.0,2022-10-11,2025-07-22 17:03:00,Credit card,7.0,0.33,81.0,17,Tuesday,October,Evening,0.2673,0.2673
5996,WALM069,Rockwall,Fashion accessories,49.0,2.0,2020-11-19,2025-07-22 16:53:00,Credit card,6.0,0.33,98.0,16,Thursday,November,Afternoon,0.3234,0.3234
5997,WALM030,Richardson,Home and lifestyle,32.0,1.0,2020-12-23,2025-07-22 20:50:00,Credit card,7.0,0.48,32.0,20,Wednesday,December,Evening,0.1536,0.1536
5998,WALM029,Round Rock,Fashion accessories,73.0,1.0,2022-05-12,2025-07-22 17:41:00,Credit card,3.0,0.48,73.0,17,Thursday,May,Evening,0.3504,0.3504
5999,WALM046,Temple,Home and lifestyle,67.0,1.0,2023-12-12,2025-07-22 16:56:00,Credit card,4.0,0.48,67.0,16,Tuesday,December,Afternoon,0.3216,0.3216
6000,WALM032,Tyler,Fashion accessories,39.0,3.0,2023-12-11,2025-07-22 15:21:00,Credit card,5.0,0.48,117.0,15,Monday,December,Afternoon,0.5616,0.5616
6001,WALM073,Seguin,Home and lifestyle,74.0,2.0,2022-11-16,2025-07-22 18:26:00,Credit card,4.0,0.33,148.0,18,Wednesday,November,Evening,0.4884,0.4884
6002,WALM030,Richardson,Fashion accessories,44.0,1.0,2021-05-12,2025-07-22 16:34:00,Credit card,7.0,0.48,44.0,16,Wednesday,May,Afternoon,0.21119999999999997,0.21119999999999997
6003,WALM084,Schertz,Home and lifestyle,83.0,3.0,2022-03-11,2025-07-22 17:39:00,Credit card,3.0,0.33,249.0,17,Friday,March,Evening,0.8217,0.8217
6004,WALM087,Waxahachie,Fashion accessories,23.0,2.0,2023-11-14,2025-07-22 15:28:00,Credit card,5.0,0.33,46.0,15,Tuesday,November,Afternoon,0.1518,0.1518
6005,WALM069,Rockwall,Home and lifestyle,29.0,2.0,2022-06-11,2025-07-22 20:23:00,Credit card,7.0,0.33,58.0,20,Saturday,June,Evening,0.1914,0.1914
6006,WALM087,Waxahachie,Fashion accessories,68.0,2.0,2023-08-11,2025-07-22 21:00:00,Credit card,4.0,0.33,136.0,21,Friday,August,Night,0.4488,0.4488
6007,WALM030,Richardson,Home and lifestyle,65.0,2.0,2022-12-16,2025-07-22 18:25:00,Credit card,6.0,0.48,130.0,18,Friday,December,Evening,0.624,0.624
6008,WALM074,Weslaco,Fashion accessories,84.0,2.0,2021-11-17,2025-07-22 17:36:00,Cash,6.0,0.33,168.0,17,Wednesday,November,Evening,0.5544,0.5544
6009,WALM086,Rosenberg,Home and lifestyle,68.0,2.0,2021-04-12,2025-07-22 16:59:00,Credit card,7.0,0.33,136.0,16,Monday,April,Afternoon,0.4488,0.4488
6010,WALM073,Seguin,Fashion accessories,42.0,1.0,2021-12-29,2025-07-22 18:12:00,Credit card,5.0,0.33,42.0,18,Wednesday,December,Evening,0.1386,0.1386
6011,WALM074,Weslaco,Home and lifestyle,72.0,2.0,2020-06-11,2025-07-22 19:39:00,Cash,6.0,0.33,144.0,19,Thursday,June,Evening,0.4752,0.4752
6012,WALM030,Richardson,Fashion accessories,59.0,3.0,2022-06-12,2025-07-22 17:23:00,Credit card,3.0,0.48,177.0,17,Sunday,June,Evening,0.8495999999999999,0.8495999999999999
6013,WALM035,San Angelo,Home and lifestyle,41.0,3.0,2021-11-28,2025-07-22 19:55:00,Credit card,6.0,0.48,123.0,19,Sunday,November,Evening,0.5903999999999999,0.5903999999999999
6014,WALM082,Weslaco,Fashion accessories,58.0,3.0,2021-11-17,2025-07-22 15:04:00,Cash,6.0,0.33,174.0,15,Wednesday,November,Afternoon,0.5742,0.5742
6015,WALM082,Weslaco,Home and lifestyle,54.0,3.0,2022-12-15,2025-07-22 19:34:00,Cash,3.0,0.33,162.0,19,Thursday,December,Evening,0.5346,0.5346
6016,WALM082,Weslaco,Fashion accessories,70.0,1.0,2023-12-26,2025-07-22 19:13:00,Cash,7.0,0.33,70.0,19,Tuesday,December,Evening,0.231,0.231
6017,WALM032,Tyler,Home and lifestyle,40.0,1.0,2023-10-12,2025-07-22 15:08:00,Credit card,3.0,0.48,40.0,15,Thursday,October,Afternoon,0.19199999999999998,0.19199999999999998
6018,WALM032,Tyler,Fashion accessories,45.0,2.0,2021-12-26,2025-07-22 19:36:00,Credit card,7.0,0.48,90.0,19,Sunday,December,Evening,0.43199999999999994,0.43199999999999994
6019,WALM056,Rowlett,Home and lifestyle,55.0,1.0,2020-11-19,2025-07-22 19:10:00,Credit card,5.0,0.33,55.0,19,Thursday,November,Evening,0.1815,0.1815
6020,WALM046,Temple,Fashion accessories,56.0,1.0,2023-07-12,2025-07-22 20:11:00,Credit card,4.0,0.48,56.0,20,Wednesday,July,Evening,0.2688,0.2688
6021,WALM084,Schertz,Home and lifestyle,53.0,1.0,2020-08-11,2025-07-22 19:30:00,Credit card,7.0,0.33,53.0,19,Tuesday,August,Evening,0.1749,0.1749
6022,WALM099,Weatherford,Fashion accessories,52.0,3.0,2021-03-12,2025-07-22 15:56:00,Credit card,5.0,0.18,156.0,15,Friday,March,Afternoon,0.2808,0.2808
6023,WALM073,Seguin,Home and lifestyle,55.0,1.0,2022-10-12,2025-07-22 19:42:00,Credit card,4.0,0.33,55.0,19,Wednesday,October,Evening,0.1815,0.1815
6024,WALM029,Round Rock,Fashion accessories,35.0,2.0,2021-08-11,2025-07-22 20:57:00,Credit card,6.0,0.48,70.0,20,Wednesday,August,Evening,0.33599999999999997,0.33599999999999997
6025,WALM003,San Antonio,Home and lifestyle,75.0,2.0,2021-12-27,2025-07-22 15:14:00,Credit card,7.0,0.36,150.0,15,Monday,December,Afternoon,0.54,0.54
6026,WALM089,Southlake,Fashion accessories,33.0,1.0,2020-12-26,2025-07-22 19:15:00,Credit card,6.0,0.33,33.0,19,Saturday,December,Evening,0.1089,0.1089
6027,WALM086,Rosenberg,Home and lifestyle,47.0,3.0,2023-12-30,2025-07-22 15:45:00,Credit card,4.0,0.33,141.0,15,Saturday,December,Afternoon,0.4653,0.4653
6028,WALM069,Rockwall,Fashion accessories,42.0,3.0,2023-12-28,2025-07-22 15:57:00,Credit card,3.0,0.33,126.0,15,Thursday,December,Afternoon,0.4158,0.4158
6029,WALM046,Temple,Home and lifestyle,83.0,2.0,2020-12-11,2025-07-22 18:05:00,Credit card,5.0,0.48,166.0,18,Friday,December,Evening,0.7968,0.7968
6030,WALM056,Rowlett,Fashion accessories,69.0,3.0,2021-12-27,2025-07-22 18:11:00,Credit card,3.0,0.33,207.0,18,Monday,December,Evening,0.6831,0.6831
6031,WALM050,Victoria,Home and lifestyle,15.0,2.0,2022-12-12,2025-07-22 17:32:00,Ewallet,6.0,0.48,30.0,17,Monday,December,Evening,0.144,0.144
6032,WALM055,Waxahachie,Fashion accessories,68.0,3.0,2021-11-19,2025-07-22 20:31:00,Credit card,6.0,0.33,204.0,20,Friday,November,Evening,0.6732,0.6732
6033,WALM086,Rosenberg,Home and lifestyle,71.0,1.0,2023-12-30,2025-07-22 15:53:00,Credit card,6.0,0.33,71.0,15,Saturday,December,Afternoon,0.2343,0.2343
6034,WALM032,Tyler,Fashion accessories,34.0,1.0,2021-01-11,2025-07-22 18:43:00,Credit card,7.0,0.48,34.0,18,Monday,January,Evening,0.16319999999999998,0.16319999999999998
6035,WALM075,San Marcos,Home and lifestyle,32.0,2.0,2021-12-22,2025-07-22 17:21:00,Credit card,3.0,0.33,64.0,17,Wednesday,December,Evening,0.2112,0.2112
6036,WALM065,Texas City,Fashion accessories,59.0,1.0,2023-03-12,2025-07-22 20:32:00,Credit card,7.0,0.33,59.0,20,Sunday,March,Evening,0.1947,0.1947
6037,WALM046,Temple,Home and lifestyle,54.0,1.0,2022-03-11,2025-07-22 17:30:00,Credit card,7.0,0.48,54.0,17,Friday,March,Evening,0.2592,0.2592
6038,WALM087,Waxahachie,Fashion accessories,21.0,2.0,2020-09-11,2025-07-22 15:31:00,Credit card,3.0,0.33,42.0,15,Friday,September,Afternoon,0.1386,0.1386
6039,WALM087,Waxahachie,Home and lifestyle,26.0,1.0,2022-04-11,2025-07-22 17:55:00,Credit card,4.0,0.33,26.0,17,Monday,April,Evening,0.0858,0.0858
6040,WALM032,Tyler,Fashion accessories,20.0,2.0,2020-11-18,2025-07-22 20:01:00,Credit card,5.0,0.48,40.0,20,Wednesday,November,Evening,0.19199999999999998,0.19199999999999998
6041,WALM058,Port Arthur,Home and lifestyle,67.0,1.0,2020-04-11,2025-07-22 15:20:00,Credit card,5.0,0.33,67.0,15,Saturday,April,Afternoon,0.2211,0.2211
6042,WALM086,Rosenberg,Fashion accessories,35.0,2.0,2023-01-11,2025-07-22 20:49:00,Credit card,6.0,0.33,70.0,20,Wednesday,January,Evening,0.231,0.231
6043,WALM030,Richardson,Home and lifestyle,32.0,1.0,2020-02-12,2025-07-22 20:36:00,Credit card,6.0,0.48,32.0,20,Wednesday,February,Evening,0.1536,0.1536
6044,WALM082,Weslaco,Fashion accessories,69.0,3.0,2023-06-12,2025-07-22 19:40:00,Cash,7.0,0.33,207.0,19,Monday,June,Evening,0.6831,0.6831
6045,WALM087,Waxahachie,Home and lifestyle,29.0,2.0,2022-05-11,2025-07-22 19:05:00,Credit card,6.0,0.33,58.0,19,Wednesday,May,Evening,0.1914,0.1914
6046,WALM074,Weslaco,Fashion accessories,35.0,1.0,2022-09-11,2025-07-22 20:49:00,Cash,3.0,0.33,35.0,20,Sunday,September,Evening,0.1155,0.1155
6047,WALM029,Round Rock,Home and lifestyle,58.0,2.0,2020-12-15,2025-07-22 16:42:00,Credit card,5.0,0.48,116.0,16,Tuesday,December,Afternoon,0.5568,0.5568
6048,WALM003,San Antonio,Fashion accessories,63.0,1.0,2022-01-11,2025-07-22 17:13:00,Credit card,7.0,0.48,63.0,17,Tuesday,January,Evening,0.30239999999999995,0.30239999999999995
6049,WALM074,Weslaco,Home and lifestyle,36.0,3.0,2021-10-11,2025-07-22 20:35:00,Cash,7.0,0.33,108.0,20,Monday,October,Evening,0.3564,0.3564
6050,WALM082,Weslaco,Fashion accessories,23.0,3.0,2022-09-12,2025-07-22 20:51:00,Cash,6.0,0.33,69.0,20,Monday,September,Evening,0.22769999999999999,0.22769999999999999
6051,WALM056,Rowlett,Home and lifestyle,55.0,2.0,2020-11-17,2025-07-22 20:01:00,Credit card,4.0,0.33,110.0,20,Tuesday,November,Evening,0.363,0.363
6052,WALM003,San Antonio,Fashion accessories,28.0,1.0,2021-12-14,2025-07-22 15:40:00,Credit card,6.0,0.48,28.0,15,Tuesday,December,Afternoon,0.1344,0.1344
6053,WALM075,San Marcos,Home and lifestyle,43.0,2.0,2020-09-12,2025-07-22 15:06:00,Credit card,5.0,0.33,86.0,15,Saturday,September,Afternoon,0.2838,0.2838
6054,WALM032,Tyler,Fashion accessories,52.0,1.0,2020-07-11,2025-07-22 17:27:00,Credit card,5.0,0.48,52.0,17,Saturday,July,Evening,0.2496,0.2496
6055,WALM046,Temple,Home and lifestyle,37.0,2.0,2023-12-22,2025-07-22 16:06:00,Credit card,4.0,0.48,74.0,16,Friday,December,Afternoon,0.35519999999999996,0.35519999999999996
6056,WALM065,Texas City,Fashion accessories,77.0,3.0,2023-02-12,2025-07-22 19:19:00,Credit card,5.0,0.33,231.0,19,Sunday,February,Evening,0.7623,0.7623
6057,WALM075,San Marcos,Home and lifestyle,19.0,3.0,2021-12-17,2025-07-22 17:59:00,Credit card,5.0,0.33,57.0,17,Friday,December,Evening,0.1881,0.1881
6058,WALM084,Schertz,Fashion accessories,47.0,2.0,2022-11-29,2025-07-22 17:08:00,Credit card,6.0,0.33,94.0,17,Tuesday,November,Evening,0.3102,0.3102
6059,WALM089,Southlake,Home and lifestyle,83.0,3.0,2021-12-31,2025-07-22 15:10:00,Credit card,5.0,0.33,249.0,15,Friday,December,Afternoon,0.8217,0.8217
6060,WALM032,Tyler,Fashion accessories,15.0,2.0,2021-11-30,2025-07-22 19:17:00,Credit card,6.0,0.48,30.0,19,Tuesday,November,Evening,0.144,0.144
6061,WALM035,San Angelo,Home and lifestyle,63.0,2.0,2021-01-12,2025-07-22 17:18:00,Credit card,7.0,0.48,126.0,17,Tuesday,January,Evening,0.6047999999999999,0.6047999999999999
6062,WALM032,Tyler,Fashion accessories,20.0,2.0,2022-12-16,2025-07-22 18:34:00,Credit card,3.0,0.48,40.0,18,Friday,December,Evening,0.19199999999999998,0.19199999999999998
6063,WALM054,Sherman,Home and lifestyle,35.0,3.0,2020-12-13,2025-07-22 20:35:00,Credit card,5.0,0.21,105.0,20,Sunday,December,Evening,0.22049999999999997,0.22049999999999997
6064,WALM054,Sherman,Fashion accessories,46.0,2.0,2022-05-11,2025-07-22 15:05:00,Credit card,5.0,0.21,92.0,15,Wednesday,May,Afternoon,0.19319999999999998,0.19319999999999998
6065,WALM046,Temple,Home and lifestyle,16.0,2.0,2023-10-11,2025-07-22 19:00:00,Credit card,4.0,0.48,32.0,19,Wednesday,October,Evening,0.1536,0.1536
6066,WALM058,Port Arthur,Fashion accessories,84.0,1.0,2023-09-11,2025-07-22 16:36:00,Credit card,3.0,0.33,84.0,16,Monday,September,Afternoon,0.2772,0.2772
6067,WALM075,San Marcos,Home and lifestyle,62.0,1.0,2023-01-12,2025-07-22 18:18:00,Credit card,4.0,0.33,62.0,18,Thursday,January,Evening,0.2046,0.2046
6068,WALM054,Sherman,Fashion accessories,45.0,2.0,2020-09-11,2025-07-22 16:51:00,Credit card,6.0,0.21,90.0,16,Friday,September,Afternoon,0.189,0.189
6069,WALM087,Waxahachie,Home and lifestyle,35.0,1.0,2022-11-13,2025-07-22 15:27:00,Credit card,5.0,0.33,35.0,15,Sunday,November,Afternoon,0.1155,0.1155
6070,WALM054,Sherman,Fashion accessories,63.0,3.0,2021-11-16,2025-07-22 16:46:00,Credit card,5.0,0.21,189.0,16,Tuesday,November,Afternoon,0.3969,0.3969
6071,WALM029,Round Rock,Home and lifestyle,49.0,3.0,2020-12-31,2025-07-22 17:53:00,Credit card,6.0,0.48,147.0,17,Thursday,December,Evening,0.7055999999999999,0.7055999999999999
6072,WALM069,Rockwall,Fashion accessories,72.0,1.0,2021-06-12,2025-07-22 17:50:00,Credit card,7.0,0.33,72.0,17,Saturday,June,Evening,0.2376,0.2376
6073,WALM009,Plano,Home and lifestyle,74.0,1.0,2020-11-24,2025-07-22 20:13:00,Credit card,7.0,0.48,74.0,20,Tuesday,November,Evening,0.35519999999999996,0.35519999999999996
6074,WALM054,Sherman,Fashion accessories,66.0,3.0,2023-10-12,2025-07-22 17:51:00,Credit card,5.0,0.21,198.0,17,Thursday,October,Evening,0.41579999999999995,0.41579999999999995
6075,WALM073,Seguin,Home and lifestyle,58.0,3.0,2022-10-11,2025-07-22 17:33:00,Credit card,7.0,0.33,174.0,17,Tuesday,October,Evening,0.5742,0.5742
6076,WALM065,Texas City,Fashion accessories,83.0,3.0,2020-11-18,2025-07-22 17:03:00,Credit card,5.0,0.33,249.0,17,Wednesday,November,Evening,0.8217,0.8217
6077,WALM075,San Marcos,Home and lifestyle,80.0,2.0,2020-10-12,2025-07-22 18:47:00,Credit card,6.0,0.33,160.0,18,Monday,October,Evening,0.528,0.528
6078,WALM065,Texas City,Fashion accessories,38.0,3.0,2023-11-13,2025-07-22 16:02:00,Credit card,5.0,0.33,114.0,16,Monday,November,Afternoon,0.3762,0.3762
6079,WALM046,Temple,Home and lifestyle,29.0,1.0,2020-12-28,2025-07-22 19:16:00,Credit card,5.0,0.48,29.0,19,Monday,December,Evening,0.1392,0.1392
6080,WALM032,Tyler,Fashion accessories,67.0,2.0,2020-10-11,2025-07-22 15:10:00,Credit card,5.0,0.48,134.0,15,Sunday,October,Afternoon,0.6432,0.6432
